stationno,O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,time_stamp
15,1.0,901530.0,2017-10-21 08:30:24,117.189,39.1517,0.0,169.0,1508545824.0
16,1.0,901530.0,2017-10-21 08:33:24,117.19200000000001,39.1555,0.0,180.0,1508546004.0
17,1.0,901530.0,2017-10-21 08:34:25,117.195,39.1575,0.0,61.0,1508546065.0
18,1.0,901530.0,2017-10-21 08:35:54,117.196,39.1592,0.0,89.0,1508546154.0
19,1.0,901530.0,2017-10-21 08:39:55,117.2,39.163000000000004,0.0,241.0,1508546395.0
20,1.0,901530.0,2017-10-21 08:42:01,117.211,39.165,0.0,126.0,1508546521.0
21,1.0,901530.0,2017-10-21 08:42:05,117.213,39.165,0.0,76.23076923076923,1508546525.1304348
22,1.0,901530.0,2017-10-21 08:43:32,117.21799999999999,39.1653,0.0,86.86956521739131,1508546612.0
23,1.0,901530.0,2017-10-21 08:45:11,117.22,39.167,0.0,99.0,1508546711.0
24,1.0,901530.0,2017-10-21 08:48:12,117.21600000000001,39.17,0.0,181.0,1508546892.0
25,1.0,901530.0,2017-10-21 08:48:37,117.21799999999999,39.1729,0.0,77.59090909090908,1508546917.3333333
26,1.0,901530.0,2017-10-21 08:49:52,117.221,39.1743,0.0,74.66666666666667,1508546992.0
27,1.0,901530.0,2017-10-21 08:51:21,117.225,39.1766,0.0,89.0,1508547081.0
28,1.0,901530.0,2017-10-21 08:52:41,117.229,39.1774,0.0,80.0,1508547161.0
29,1.0,901530.0,2017-10-21 08:52:56,117.23100000000001,39.175,0.0,70.11111111111111,1508547176.0952382
30,1.0,901530.0,2017-10-21 08:54:32,117.23299999999999,39.173,0.0,95.90476190476193,1508547272.0
31,1.0,901530.0,2017-10-21 08:57:11,117.23299999999999,39.1725,0.0,159.0,1508547431.0
2,1.0,901530.0,2017-10-21 10:20:32,117.199,39.1258,0.0,175.14893617021275,1508552432.0151515
3,1.0,901530.0,2017-10-21 10:23:19,117.195,39.1224,0.0,167.0,1508552599.0151515
4,1.0,901530.0,2017-10-21 10:25:35,117.19200000000001,39.1207,0.0,135.9848484848485,1508552735.0
5,1.0,901530.0,2017-10-21 10:27:44,117.18700000000001,39.1228,0.0,129.0,1508552864.0
6,1.0,901530.0,2017-10-21 10:36:04,117.178,39.1252,0.0,500.0,1508553364.0
7,1.0,901530.0,2017-10-21 10:37:56,117.179,39.1287,0.0,112.0,1508553476.0
8,1.0,901530.0,2017-10-21 10:38:55,117.18299999999999,39.1296,0.0,74.0,1508553535.0
9,1.0,901530.0,2017-10-21 10:41:26,117.186,39.1328,0.0,151.0,1508553686.0
10,1.0,901530.0,2017-10-21 10:42:16,117.186,39.1347,0.0,88.34146341463415,1508553736.0
11,1.0,901530.0,2017-10-21 10:43:45,117.182,39.135999999999996,0.0,89.0,1508553825.0
12,1.0,901530.0,2017-10-21 10:46:32,117.18,39.1393,0.0,167.0,1508553992.0
13,1.0,901530.0,2017-10-21 10:47:52,117.18,39.1422,0.0,80.0,1508554072.0
14,1.0,901530.0,2017-10-21 10:48:52,117.18299999999999,39.1431,0.0,80.34285714285714,1508554132.0
15,1.0,901530.0,2017-10-21 10:53:42,117.189,39.1517,0.0,290.0,1508554422.0
16,1.0,901530.0,2017-10-21 10:57:12,117.19200000000001,39.1555,0.0,210.0,1508554632.0
17,1.0,901530.0,2017-10-21 10:58:11,117.195,39.1573,0.0,75.85714285714285,1508554691.0
18,1.0,901530.0,2017-10-21 11:00:17,117.197,39.1592,0.0,126.0,1508554817.0
19,1.0,901530.0,2017-10-21 11:02:19,117.2,39.1628,0.0,122.0,1508554939.0
20,1.0,901530.0,2017-10-21 11:06:26,117.211,39.1649,0.0,247.0,1508555186.0
21,1.0,901530.0,2017-10-21 11:06:58,117.213,39.165,0.0,76.23076923076923,1508555218.1304348
22,1.0,901530.0,2017-10-21 11:08:25,117.21799999999999,39.1653,0.0,86.86956521739131,1508555305.0
23,1.0,901530.0,2017-10-21 11:10:07,117.22,39.167,0.0,102.0,1508555407.0
24,1.0,901530.0,2017-10-21 11:12:56,117.215,39.1698,0.0,169.0,1508555576.0
25,1.0,901530.0,2017-10-21 11:14:07,117.219,39.1732,0.0,71.0,1508555647.0
26,1.0,901530.0,2017-10-21 11:14:52,117.221,39.1743,0.0,74.66666666666667,1508555692.0
27,1.0,901530.0,2017-10-21 11:16:36,117.225,39.1765,0.0,104.0,1508555796.0
28,1.0,901530.0,2017-10-21 11:17:57,117.23,39.1772,0.0,81.0,1508555877.0
29,1.0,901530.0,2017-10-21 11:18:01,117.23100000000001,39.175,0.0,70.11111111111111,1508555881.0952382
30,1.0,901530.0,2017-10-21 11:19:37,117.23299999999999,39.173,0.0,95.90476190476191,1508555977.0
31,1.0,901530.0,2017-10-21 11:21:37,117.234,39.1722,0.0,120.0,1508556097.0
2,1.0,901530.0,2017-10-21 12:37:26,117.199,39.1256,0.0,90.0,1508560646.0
3,1.0,901530.0,2017-10-21 12:39:56,117.195,39.1224,0.0,150.0,1508560796.0
4,1.0,901530.0,2017-10-21 12:42:20,117.19200000000001,39.1207,0.0,144.0,1508560940.0
5,1.0,901530.0,2017-10-21 12:42:45,117.18700000000001,39.1228,0.0,182.47058823529412,1508560965.6062856
6,1.0,901530.0,2017-10-21 12:46:57,117.178,39.1252,0.0,251.91428571428574,1508561217.5205712
7,1.0,901530.0,2017-10-21 12:49:08,117.179,39.1288,0.0,130.8405797101449,1508561348.361151
8,1.0,901530.0,2017-10-21 12:50:22,117.18299999999999,39.1296,0.0,74.0,1508561422.361151
9,1.0,901530.0,2017-10-21 12:52:53,117.186,39.1327,0.0,151.44444444444446,1508561573.8055954
10,1.0,901530.0,2017-10-21 12:54:22,117.186,39.1347,0.0,88.34146341463416,1508561662.1470587
11,1.0,901530.0,2017-10-21 12:56:43,117.181,39.1359,0.0,140.86764705882354,1508561803.014706
12,1.0,901530.0,2017-10-21 12:58:59,117.18,39.1394,0.0,135.98529411764704,1508561939.0
13,1.0,901530.0,2017-10-21 13:00:29,117.179,39.1418,0.0,90.0,1508562029.0
14,1.0,901530.0,2017-10-21 13:01:20,117.18299999999999,39.1431,0.0,80.34285714285716,1508562080.0
15,1.0,901530.0,2017-10-21 13:04:59,117.189,39.1516,0.0,219.0,1508562299.0
16,1.0,901530.0,2017-10-21 13:07:07,117.193,39.1556,0.0,128.0,1508562427.0
17,1.0,901530.0,2017-10-21 13:07:57,117.195,39.1573,0.0,75.85714285714285,1508562477.0
18,1.0,901530.0,2017-10-21 13:09:56,117.197,39.1593,0.0,119.0,1508562596.0
19,1.0,901530.0,2017-10-21 13:12:05,117.2,39.1626,0.0,129.0,1508562725.0
20,1.0,901530.0,2017-10-21 13:15:26,117.211,39.1646,0.0,201.0,1508562926.0
21,1.0,901530.0,2017-10-21 13:16:45,117.214,39.1648,0.0,79.0,1508563005.0
22,1.0,901530.0,2017-10-21 13:17:36,117.21799999999999,39.1653,0.0,86.86956521739131,1508563056.0
23,1.0,901530.0,2017-10-21 13:19:46,117.22,39.167,0.0,130.0,1508563186.0
24,1.0,901530.0,2017-10-21 13:22:26,117.215,39.1697,0.0,160.0,1508563346.0
25,1.0,901530.0,2017-10-21 13:23:20,117.21799999999999,39.1729,0.0,77.59090909090908,1508563400.0
26,1.0,901530.0,2017-10-21 13:24:40,117.22,39.1738,0.0,80.0,1508563480.0
27,1.0,901530.0,2017-10-21 13:26:21,117.225,39.1765,0.0,101.0,1508563581.0
28,1.0,901530.0,2017-10-21 13:27:31,117.23,39.1776,0.0,70.0,1508563651.0
29,1.0,901530.0,2017-10-21 13:28:41,117.23100000000001,39.175,0.0,70.0,1508563721.0
30,1.0,901530.0,2017-10-21 13:29:31,117.23299999999999,39.173,0.0,95.90476190476191,1508563771.0
31,1.0,901530.0,2017-10-21 13:35:30,117.225,39.1767,0.0,359.0,1508564130.0
2,1.0,901530.0,2017-10-21 17:13:42,117.199,39.1259,0.0,100.0,1508577222.0
3,1.0,901530.0,2017-10-21 17:16:21,117.195,39.1224,0.0,159.0,1508577381.0
4,1.0,901530.0,2017-10-21 17:21:52,117.19200000000001,39.1207,0.0,331.0,1508577712.0
5,1.0,901530.0,2017-10-21 17:25:53,117.186,39.1229,0.0,241.0,1508577953.0
6,1.0,901530.0,2017-10-21 17:31:04,117.178,39.1251,0.0,311.0,1508578264.0
7,1.0,901530.0,2017-10-21 17:35:17,117.179,39.1289,0.0,253.0,1508578517.0
8,1.0,901530.0,2017-10-21 17:36:10,117.18299999999999,39.1296,0.0,74.0,1508578570.0
9,1.0,901530.0,2017-10-21 17:39:21,117.186,39.1327,0.0,191.0,1508578761.0
10,1.0,901530.0,2017-10-21 17:40:27,117.186,39.1347,0.0,66.0,1508578827.0
11,1.0,901530.0,2017-10-21 17:43:52,117.182,39.135999999999996,0.0,205.0,1508579032.0
12,1.0,901530.0,2017-10-21 17:46:27,117.18,39.1396,0.0,155.0,1508579187.0
13,1.0,901530.0,2017-10-21 17:46:35,117.18,39.1422,0.0,87.55319148936172,1508579195.6571429
14,1.0,901530.0,2017-10-21 17:47:56,117.18299999999999,39.1431,0.0,80.34285714285714,1508579276.0
15,1.0,901530.0,2017-10-21 17:52:59,117.189,39.1518,0.0,303.0,1508579579.0
16,1.0,901530.0,2017-10-21 17:54:39,117.19200000000001,39.1553,0.0,100.0,1508579679.0
17,1.0,901530.0,2017-10-21 17:55:39,117.195,39.1573,0.0,75.85714285714285,1508579739.0
18,1.0,901530.0,2017-10-21 17:57:10,117.197,39.1592,0.0,91.0,1508579830.0
19,1.0,901530.0,2017-10-21 17:59:20,117.2,39.1628,0.0,130.0,1508579960.0
20,1.0,901530.0,2017-10-21 18:03:12,117.211,39.1654,0.0,232.0,1508580192.0
21,1.0,901530.0,2017-10-21 18:04:12,117.213,39.165,0.0,76.23076923076923,1508580252.0
22,1.0,901530.0,2017-10-21 18:05:42,117.21799999999999,39.1654,0.0,90.0,1508580342.0
23,1.0,901530.0,2017-10-21 18:07:29,117.22,39.1671,0.0,107.0,1508580449.0
24,1.0,901530.0,2017-10-21 18:10:00,117.21600000000001,39.17,0.0,151.0,1508580600.0
25,1.0,901530.0,2017-10-21 18:10:38,117.21799999999999,39.1729,0.0,77.59090909090907,1508580638.3333333
26,1.0,901530.0,2017-10-21 18:11:53,117.221,39.1743,0.0,74.66666666666667,1508580713.0
27,1.0,901530.0,2017-10-21 18:13:12,117.225,39.1767,0.0,79.0,1508580792.0
28,1.0,901530.0,2017-10-21 18:14:23,117.229,39.1774,0.0,71.0,1508580863.0
29,1.0,901530.0,2017-10-21 18:15:33,117.23100000000001,39.175,0.0,70.11111111111111,1508580933.1111112
30,1.0,901530.0,2017-10-21 18:17:09,117.23299999999999,39.173,0.0,95.90476190476191,1508581029.015873
31,1.0,901530.0,2017-10-21 18:23:21,117.234,39.1723,0.0,372.79104477611946,1508581401.8069177
2,1.0,901530.0,2017-10-23 06:05:17,117.199,39.1258,0.0,175.14893617021278,1508709917.0
3,1.0,901530.0,2017-10-23 06:06:47,117.195,39.1222,0.0,90.0,1508710007.0
4,1.0,901530.0,2017-10-23 06:08:10,117.19200000000001,39.1207,0.0,83.0,1508710090.0
5,1.0,901530.0,2017-10-23 06:10:10,117.18700000000001,39.1228,0.0,120.0,1508710210.0
6,1.0,901530.0,2017-10-23 06:12:48,117.178,39.1253,0.0,158.0,1508710368.0
7,1.0,901530.0,2017-10-23 06:14:56,117.179,39.1288,0.0,128.0,1508710496.0
8,1.0,901530.0,2017-10-23 06:15:39,117.18299999999999,39.1296,0.0,74.0,1508710539.0
10,1.0,901530.0,2017-10-23 06:16:45,117.186,39.1347,0.0,88.34146341463412,1508710605.1323528
9,1.0,901530.0,2017-10-23 06:17:23,117.18700000000001,39.1323,0.0,104.0,1508710643.0
11,1.0,901530.0,2017-10-23 06:19:06,117.181,39.1359,0.0,140.86764705882354,1508710746.0
12,1.0,901530.0,2017-10-23 06:20:36,117.18,39.1396,0.0,90.0,1508710836.0
13,1.0,901530.0,2017-10-23 06:21:45,117.18,39.1422,0.0,69.0,1508710905.0
14,1.0,901530.0,2017-10-23 06:22:26,117.18299999999999,39.1431,0.0,80.34285714285708,1508710946.0
15,1.0,901530.0,2017-10-23 06:25:15,117.189,39.1515,0.0,169.0,1508711115.0
16,1.0,901530.0,2017-10-23 06:27:55,117.193,39.1557,0.0,160.0,1508711275.0
17,1.0,901530.0,2017-10-23 06:28:00,117.195,39.1573,0.0,75.85714285714283,1508711280.548387
18,1.0,901530.0,2017-10-23 06:29:33,117.197,39.1592,0.0,92.4516129032258,1508711373.0
19,1.0,901530.0,2017-10-23 06:31:16,117.2,39.1627,0.0,103.0,1508711476.0
20,1.0,901530.0,2017-10-23 06:33:45,117.211,39.165,0.0,149.0,1508711625.0
21,1.0,901530.0,2017-10-23 06:33:58,117.213,39.165,0.0,76.23076923076924,1508711638.1304348
22,1.0,901530.0,2017-10-23 06:35:25,117.21799999999999,39.1653,0.0,86.86956521739127,1508711725.0
23,1.0,901530.0,2017-10-23 06:37:05,117.22,39.167,0.0,100.0,1508711825.0
24,1.0,901530.0,2017-10-23 06:39:05,117.215,39.1698,0.0,120.0,1508711945.0
25,1.0,901530.0,2017-10-23 06:39:18,117.21799999999999,39.1729,0.0,77.59090909090907,1508711958.3333333
26,1.0,901530.0,2017-10-23 06:40:33,117.221,39.1743,0.0,74.66666666666669,1508712033.0
27,1.0,901530.0,2017-10-23 06:41:43,117.225,39.1764,0.0,70.0,1508712103.0
29,1.0,901530.0,2017-10-23 06:42:47,117.23100000000001,39.175,0.0,70.1111111111112,1508712167.0952382
28,1.0,901530.0,2017-10-23 06:42:52,117.229,39.1775,0.0,69.0,1508712172.0
30,1.0,901530.0,2017-10-23 06:44:23,117.23299999999999,39.173,0.0,95.90476190476184,1508712263.0
31,1.0,901530.0,2017-10-23 06:45:53,117.234,39.1726,0.0,90.0,1508712353.0
2,1.0,901530.0,2017-10-23 08:14:33,117.199,39.126,0.0,140.0,1508717673.0
3,1.0,901530.0,2017-10-23 08:16:30,117.195,39.1222,0.0,117.0,1508717790.0
4,1.0,901530.0,2017-10-23 08:18:08,117.19200000000001,39.1207,0.0,98.0,1508717888.0
5,1.0,901530.0,2017-10-23 08:20:18,117.18700000000001,39.1229,0.0,130.0,1508718018.0
6,1.0,901530.0,2017-10-23 08:24:39,117.178,39.1251,0.0,261.0,1508718279.0
7,1.0,901530.0,2017-10-23 08:26:09,117.179,39.1286,0.0,90.0,1508718369.0
8,1.0,901530.0,2017-10-23 08:27:04,117.18299999999999,39.1296,0.0,74.0,1508718424.0
9,1.0,901530.0,2017-10-23 08:30:27,117.186,39.1327,0.0,203.0,1508718627.0
10,1.0,901530.0,2017-10-23 08:31:06,117.186,39.1347,0.0,88.34146341463412,1508718666.0
11,1.0,901530.0,2017-10-23 08:32:16,117.182,39.135999999999996,0.0,70.0,1508718736.0
12,1.0,901530.0,2017-10-23 08:34:56,117.18,39.1394,0.0,160.0,1508718896.0
13,1.0,901530.0,2017-10-23 08:36:06,117.18,39.1422,0.0,70.0,1508718966.0
14,1.0,901530.0,2017-10-23 08:37:06,117.18299999999999,39.1431,0.0,80.34285714285708,1508719026.0
15,1.0,901530.0,2017-10-23 08:40:40,117.189,39.1514,0.0,214.0,1508719240.0
16,1.0,901530.0,2017-10-23 08:42:30,117.19200000000001,39.1554,0.0,110.0,1508719350.0
17,1.0,901530.0,2017-10-23 08:43:40,117.194,39.1573,0.0,70.0,1508719420.0
18,1.0,901530.0,2017-10-23 08:45:20,117.196,39.1591,0.0,100.0,1508719520.0
19,1.0,901530.0,2017-10-23 08:47:50,117.2,39.1628,0.0,150.0,1508719670.0
20,1.0,901530.0,2017-10-23 08:50:12,117.211,39.165,0.0,142.0,1508719812.0
21,1.0,901530.0,2017-10-23 08:51:01,117.213,39.165,0.0,76.23076923076924,1508719861.0
22,1.0,901530.0,2017-10-23 08:52:40,117.21799999999999,39.1653,0.0,99.0,1508719960.0
23,1.0,901530.0,2017-10-23 08:54:21,117.22,39.167,0.0,101.0,1508720061.0
24,1.0,901530.0,2017-10-23 08:56:31,117.21600000000001,39.17,0.0,130.0,1508720191.0
25,1.0,901530.0,2017-10-23 08:57:17,117.21799999999999,39.1729,0.0,77.59090909090907,1508720237.0
26,1.0,901530.0,2017-10-23 08:58:28,117.221,39.1744,0.0,71.0,1508720308.0
27,1.0,901530.0,2017-10-23 09:00:08,117.225,39.1767,0.0,100.0,1508720408.0
28,1.0,901530.0,2017-10-23 09:01:28,117.229,39.1775,0.0,80.0,1508720488.0
29,1.0,901530.0,2017-10-23 09:01:42,117.23100000000001,39.175,0.0,70.1111111111112,1508720502.0952382
30,1.0,901530.0,2017-10-23 09:03:18,117.23299999999999,39.173,0.0,95.90476190476183,1508720598.0
31,1.0,901530.0,2017-10-23 09:10:48,117.234,39.1721,0.0,450.0,1508721048.0
2,1.0,901530.0,2017-10-23 16:50:22,117.199,39.1258,0.0,80.0,1508748622.0
3,1.0,901530.0,2017-10-23 16:52:32,117.195,39.1225,0.0,130.0,1508748752.0
4,1.0,901530.0,2017-10-23 16:55:17,117.19200000000001,39.1206,0.0,165.0,1508748917.0
5,1.0,901530.0,2017-10-23 16:57:47,117.18700000000001,39.1229,0.0,150.0,1508749067.0
6,1.0,901530.0,2017-10-23 17:02:52,117.178,39.1253,0.0,305.0,1508749372.0
7,1.0,901530.0,2017-10-23 17:05:52,117.179,39.1288,0.0,180.0,1508749552.0
8,1.0,901530.0,2017-10-23 17:06:52,117.18299999999999,39.1296,0.0,74.0,1508749612.0
9,1.0,901530.0,2017-10-23 17:09:02,117.186,39.1326,0.0,130.0,1508749742.0
10,1.0,901530.0,2017-10-23 17:10:32,117.186,39.1349,0.0,90.0,1508749832.0
11,1.0,901530.0,2017-10-23 17:11:52,117.182,39.1359,0.0,80.0,1508749912.0
12,1.0,901530.0,2017-10-23 17:14:02,117.18,39.1393,0.0,130.0,1508750042.0
13,1.0,901530.0,2017-10-23 17:15:22,117.18,39.1425,0.0,80.0,1508750122.0
14,1.0,901530.0,2017-10-23 17:16:32,117.18299999999999,39.1432,0.0,70.0,1508750192.0
15,1.0,901530.0,2017-10-23 17:21:23,117.189,39.1516,0.0,291.0,1508750483.0
16,1.0,901530.0,2017-10-23 17:25:12,117.19200000000001,39.1554,0.0,229.0,1508750712.0
17,1.0,901530.0,2017-10-23 17:26:13,117.195,39.1576,0.0,61.0,1508750773.0
18,1.0,901530.0,2017-10-23 17:27:33,117.197,39.1592,0.0,80.0,1508750853.0
19,1.0,901530.0,2017-10-23 17:31:33,117.2,39.1628,0.0,240.0,1508751093.0
20,1.0,901530.0,2017-10-23 17:34:58,117.211,39.1652,0.0,205.0,1508751298.0
21,1.0,901530.0,2017-10-23 17:35:08,117.213,39.165,0.0,76.23076923076924,1508751308.1304348
22,1.0,901530.0,2017-10-23 17:36:35,117.21799999999999,39.1653,0.0,86.86956521739127,1508751395.0
23,1.0,901530.0,2017-10-23 17:38:17,117.22,39.167,0.0,102.0,1508751497.0
24,1.0,901530.0,2017-10-23 17:40:57,117.21600000000001,39.1699,0.0,160.0,1508751657.0
25,1.0,901530.0,2017-10-23 17:42:26,117.21799999999999,39.1727,0.0,89.0,1508751746.0
26,1.0,901530.0,2017-10-23 17:43:17,117.221,39.1743,0.0,74.66666666666669,1508751797.0
27,1.0,901530.0,2017-10-23 17:44:47,117.22399999999999,39.1764,0.0,90.0,1508751887.0
28,1.0,901530.0,2017-10-23 17:46:17,117.229,39.1774,0.0,90.0,1508751977.0
29,1.0,901530.0,2017-10-23 17:46:31,117.23100000000001,39.175,0.0,70.1111111111112,1508751991.0952382
30,1.0,901530.0,2017-10-23 17:48:07,117.23299999999999,39.173,0.0,95.90476190476183,1508752087.0
31,1.0,901530.0,2017-10-23 18:07:38,117.23299999999999,39.1725,0.0,1171.0,1508753258.0
2,1.0,901530.0,2017-10-24 08:02:18,117.199,39.126,0.0,180.0,1508803338.0
3,1.0,901530.0,2017-10-24 08:03:44,117.195,39.1225,0.0,86.0,1508803424.0
4,1.0,901530.0,2017-10-24 08:05:54,117.19200000000001,39.1207,0.0,130.0,1508803554.0
5,1.0,901530.0,2017-10-24 08:08:04,117.18700000000001,39.1229,0.0,130.0,1508803684.0
6,1.0,901530.0,2017-10-24 08:14:13,117.178,39.1252,0.0,369.0,1508804053.0
7,1.0,901530.0,2017-10-24 08:17:14,117.18,39.1288,0.0,181.0,1508804234.0
8,1.0,901530.0,2017-10-24 08:17:58,117.18299999999999,39.1296,0.0,74.0,1508804278.0
9,1.0,901530.0,2017-10-24 08:19:09,117.186,39.1325,0.0,71.0,1508804349.0
10,1.0,901530.0,2017-10-24 08:20:49,117.185,39.1347,0.0,100.0,1508804449.0
11,1.0,901530.0,2017-10-24 08:24:23,117.181,39.1357,0.0,214.0,1508804663.0
12,1.0,901530.0,2017-10-24 08:26:33,117.18,39.1394,0.0,130.0,1508804793.0
13,1.0,901530.0,2017-10-24 08:27:23,117.18,39.1422,0.0,87.55319148936172,1508804843.0
14,1.0,901530.0,2017-10-24 08:28:33,117.18299999999999,39.1432,0.0,70.0,1508804913.0
15,1.0,901530.0,2017-10-24 08:34:48,117.189,39.1518,0.0,375.0,1508805288.0
16,1.0,901530.0,2017-10-24 08:36:58,117.19200000000001,39.1555,0.0,130.0,1508805418.0
17,1.0,901530.0,2017-10-24 08:38:18,117.194,39.1572,0.0,80.0,1508805498.0
18,1.0,901530.0,2017-10-24 08:40:08,117.196,39.1587,0.0,110.0,1508805608.0
19,1.0,901530.0,2017-10-24 08:42:48,117.2,39.1626,0.0,160.0,1508805768.0
20,1.0,901530.0,2017-10-24 08:45:02,117.211,39.165,0.0,134.0,1508805902.0
21,1.0,901530.0,2017-10-24 08:45:22,117.213,39.165,0.0,76.23076923076918,1508805922.1304348
22,1.0,901530.0,2017-10-24 08:46:49,117.21799999999999,39.1653,0.0,86.86956521739131,1508806009.0
23,1.0,901530.0,2017-10-24 08:48:33,117.22,39.1671,0.0,104.0,1508806113.0
24,1.0,901530.0,2017-10-24 08:51:23,117.21600000000001,39.17,0.0,170.0,1508806283.0
25,1.0,901530.0,2017-10-24 08:52:14,117.21799999999999,39.1729,0.0,77.59090909090907,1508806334.0
26,1.0,901530.0,2017-10-24 08:53:16,117.221,39.1744,0.0,62.0,1508806396.0
27,1.0,901530.0,2017-10-24 08:54:51,117.225,39.1766,0.0,95.22727272727273,1508806491.2272727
28,1.0,901530.0,2017-10-24 08:56:10,117.2295,39.1774,0.0,78.85185185185185,1508806570.0791247
29,1.0,901530.0,2017-10-24 08:57:20,117.23100000000001,39.175,0.0,70.11111111111117,1508806640.1902359
30,1.0,901530.0,2017-10-24 08:58:56,117.23299999999999,39.173,0.0,95.90476190476187,1508806736.0949976
31,1.0,901530.0,2017-10-24 09:05:08,117.234,39.1723,0.0,372.7910447761194,1508807108.8860424
2,1.0,901530.0,2017-10-24 10:11:49,117.199,39.1258,0.0,175.14893617021275,1508811109.0151515
3,1.0,901530.0,2017-10-24 10:14:36,117.195,39.1224,0.0,167.0,1508811276.0151515
4,1.0,901530.0,2017-10-24 10:16:52,117.19200000000001,39.1207,0.0,135.9848484848485,1508811412.0
5,1.0,901530.0,2017-10-24 10:18:52,117.18700000000001,39.1228,0.0,120.0,1508811532.0
6,1.0,901530.0,2017-10-24 10:23:13,117.178,39.1252,0.0,261.0,1508811793.0
7,1.0,901530.0,2017-10-24 10:26:23,117.179,39.1288,0.0,190.0,1508811983.0
8,1.0,901530.0,2017-10-24 10:27:23,117.18299999999999,39.1296,0.0,74.0,1508812043.0
9,1.0,901530.0,2017-10-24 10:29:53,117.186,39.1327,0.0,150.0,1508812193.0
10,1.0,901530.0,2017-10-24 10:31:13,117.186,39.1347,0.0,80.0,1508812273.0
11,1.0,901530.0,2017-10-24 10:33:13,117.181,39.1359,0.0,120.0,1508812393.0
12,1.0,901530.0,2017-10-24 10:35:33,117.18,39.1394,0.0,140.0,1508812533.0
13,1.0,901530.0,2017-10-24 10:36:43,117.18,39.1422,0.0,70.0,1508812603.0
14,1.0,901530.0,2017-10-24 10:37:53,117.18299999999999,39.1431,0.0,70.0,1508812673.0
15,1.0,901530.0,2017-10-24 10:41:13,117.189,39.1516,0.0,200.0,1508812873.0
16,1.0,901530.0,2017-10-24 10:44:03,117.19200000000001,39.1554,0.0,170.0,1508813043.0
17,1.0,901530.0,2017-10-24 10:46:23,117.195,39.1573,0.0,140.0,1508813183.0
18,1.0,901530.0,2017-10-24 10:48:03,117.197,39.1592,0.0,100.0,1508813283.0
19,1.0,901530.0,2017-10-24 10:51:43,117.2,39.1628,0.0,220.0,1508813503.0
20,1.0,901530.0,2017-10-24 10:55:23,117.211,39.165,0.0,220.0,1508813723.0
21,1.0,901530.0,2017-10-24 10:56:36,117.213,39.165,0.0,76.2307692307692,1508813796.1304348
22,1.0,901530.0,2017-10-24 10:58:03,117.21799999999999,39.1653,0.0,86.86956521739131,1508813883.0
23,1.0,901530.0,2017-10-24 10:59:23,117.22,39.167,0.0,80.0,1508813963.0
24,1.0,901530.0,2017-10-24 11:01:23,117.2155,39.1699,0.0,120.0,1508814083.0
25,1.0,901530.0,2017-10-24 11:02:33,117.21799999999999,39.1729,0.0,70.0,1508814153.0
26,1.0,901530.0,2017-10-24 11:03:13,117.221,39.1743,0.0,74.66666666666664,1508814193.0
27,1.0,901530.0,2017-10-24 11:05:03,117.225,39.1766,0.0,110.0,1508814303.0
28,1.0,901530.0,2017-10-24 11:06:13,117.2295,39.1774,0.0,70.0,1508814373.0
29,1.0,901530.0,2017-10-24 11:07:23,117.23700000000001,39.1755,0.0,70.0,1508814443.0
30,1.0,901530.0,2017-10-24 11:08:33,117.23899999999999,39.1732,0.0,70.0,1508814513.0
31,1.0,901530.0,2017-10-24 11:11:33,117.234,39.1723,0.0,180.0,1508814693.0
